"","year","make","model","vclass","displ","tran","cyl","drive","fueltype","tcharger","scharger","guzzler","cty","hwy","cmb","pv","lv","make_orig","make_lower","make_lowerclean","country","z"
"19398",2004,"BMW","330ci Convertible","Minicompact Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,74,9,"BMW","bmw","bmw","Germany","Minicompact Cars"
"19399",2004,"BMW","330ci Convertible","Minicompact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,74,9,"BMW","bmw","bmw","Germany","Minicompact Cars"
"19400",2004,"BMW","330ci Convertible","Minicompact Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,74,9,"BMW","bmw","bmw","Germany","Minicompact Cars"
"19401",2004,"BMW","M3 Convertible","Minicompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,21,17,74,9,"BMW","bmw","bmw","Germany","Minicompact Cars"
"19402",2004,"BMW","M3 Convertible","Minicompact Cars",3.2,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,74,9,"BMW","bmw","bmw","Germany","Minicompact Cars"
"19403",2004,"Jaguar","XK8 Convertible","Minicompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,70,10,"Jaguar","jaguar","jaguar","Britain","Minicompact Cars"
"19404",2004,"Jaguar","XKR Convertible","Minicompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,21,17,70,10,"Jaguar","jaguar","jaguar","Britain","Minicompact Cars"
"19405",2004,"Lexus","SC 430","Minicompact Cars",4.3,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,75,9,"Lexus","lexus","lexus","Japan","Minicompact Cars"
"19445",2004,"Acura","RSX","Subcompact Cars",2,"Manual 5-spd","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,24,30,26,81,16,"Acura","acura","acura","Japan","Subcompact Cars"
"19446",2004,"Acura","RSX","Subcompact Cars",2,"Manual 6-spd","4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,21,28,24,81,16,"Acura","acura","acura","Japan","Subcompact Cars"
"19447",2004,"Acura","RSX","Subcompact Cars",2,"Automatic (S5)","4","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,22,31,25,81,16,"Acura","acura","acura","Japan","Subcompact Cars"
"19448",2004,"Audi","A4 Cabriolet","Subcompact Cars",1.8,"Automatic (variable gear ratios)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,28,23,79,10,"Audi","audi","audi","Germany","Subcompact Cars"
"19449",2004,"Audi","A4 Cabriolet","Subcompact Cars",3,"Automatic (variable gear ratios)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,21,79,10,"Audi","audi","audi","Germany","Subcompact Cars"
"19450",2004,"Audi","A4 Cabriolet quattro","Subcompact Cars",3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,79,10,"Audi","audi","audi","Germany","Subcompact Cars"
"19451",2004,"Audi","S4 Cabriolet","Subcompact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,16,79,10,"Audi","audi","audi","Germany","Subcompact Cars"
"19452",2004,"Audi","S4 Cabriolet","Subcompact Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,21,18,79,10,"Audi","audi","audi","Germany","Subcompact Cars"
"19453",2004,"BMW","325ci","Subcompact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,84,9,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19454",2004,"BMW","325ci","Subcompact Cars",2.5,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,84,9,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19455",2004,"BMW","325ci","Subcompact Cars",2.5,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,28,22,84,9,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19456",2004,"BMW","330ci","Subcompact Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,84,9,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19457",2004,"BMW","330ci","Subcompact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,84,9,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19458",2004,"BMW","330ci","Subcompact Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,84,9,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19459",2004,"BMW","645ci","Subcompact Cars",4.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,81,13,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19460",2004,"BMW","645ci","Subcompact Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,81,13,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19461",2004,"BMW","645ci","Subcompact Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,81,13,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19462",2004,"BMW","645ci Convertible","Subcompact Cars",4.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,16,82,10,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19463",2004,"BMW","645ci Convertible","Subcompact Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,82,10,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19464",2004,"BMW","645ci Convertible","Subcompact Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,21,16,82,10,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19465",2004,"BMW","M3","Subcompact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,22,17,84,9,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19466",2004,"BMW","M3","Subcompact Cars",3.2,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,21,17,84,9,"BMW","bmw","bmw","Germany","Subcompact Cars"
"19481",2004,"Jaguar","XK8","Subcompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,75,11,"Jaguar","jaguar","jaguar","Britain","Subcompact Cars"
"19482",2004,"Jaguar","XKR","Subcompact Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,21,17,75,11,"Jaguar","jaguar","jaguar","Britain","Subcompact Cars"
"19487",2004,"Mercedes-Benz","CLK320","Subcompact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,24,20,82,10,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Subcompact Cars"
"19488",2004,"Mercedes-Benz","CLK320 (Cabriolet)","Subcompact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,24,20,76,9,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Subcompact Cars"
"19489",2004,"Mercedes-Benz","CLK500","Subcompact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,21,17,82,10,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Subcompact Cars"
"19490",2004,"Mercedes-Benz","CLK500 (Cabriolet)","Subcompact Cars",5,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,15,21,17,76,9,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Subcompact Cars"
"19491",2004,"Mercedes-Benz","CLK55 AMG","Subcompact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,82,10,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Subcompact Cars"
"19492",2004,"Mercedes-Benz","CLK55 AMG (Cabriolet)","Subcompact Cars",5.4,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,20,16,76,9,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Subcompact Cars"
"19527",2004,"Acura","TSX","Compact Cars",2.4,"Manual 6-spd","4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,27,22,91,13,"Acura","acura","acura","Japan","Compact Cars"
"19528",2004,"Acura","TSX","Compact Cars",2.4,"Automatic (S5)","4","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,20,29,23,91,13,"Acura","acura","acura","Japan","Compact Cars"
"19529",2004,"Audi","A4","Compact Cars",1.8,"Automatic (variable gear ratios)","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,27,23,90,13,"Audi","audi","audi","Germany","Compact Cars"
"19530",2004,"Audi","A4","Compact Cars",1.8,"Manual 5-spd","4","Front-Wheel Drive","Premium",TRUE,FALSE,FALSE,20,29,23,90,13,"Audi","audi","audi","Germany","Compact Cars"
"19531",2004,"Audi","A4","Compact Cars",3,"Automatic (variable gear ratios)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,90,13,"Audi","audi","audi","Germany","Compact Cars"
"19532",2004,"Audi","A4 quattro","Compact Cars",1.8,"Manual 6-spd","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,19,27,22,90,13,"Audi","audi","audi","Germany","Compact Cars"
"19533",2004,"Audi","A4 quattro","Compact Cars",1.8,"Automatic (S5)","4","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,18,26,21,90,13,"Audi","audi","audi","Germany","Compact Cars"
"19534",2004,"Audi","A4 quattro","Compact Cars",3,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,90,13,"Audi","audi","audi","Germany","Compact Cars"
"19535",2004,"Audi","A4 quattro","Compact Cars",3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,90,13,"Audi","audi","audi","Germany","Compact Cars"
"19536",2004,"Audi","S4","Compact Cars",4.2,"Manual 6-spd","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,TRUE,13,20,16,90,13,"Audi","audi","audi","Germany","Compact Cars"
"19537",2004,"Audi","S4","Compact Cars",4.2,"Automatic (S6)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,90,13,"Audi","audi","audi","Germany","Compact Cars"
"19539",2004,"BMW","325i","Compact Cars",2.5,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"19540",2004,"BMW","325i","Compact Cars",2.5,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"19541",2004,"BMW","325i","Compact Cars",2.5,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,19,28,22,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"19542",2004,"BMW","325xi","Compact Cars",2.5,"Manual 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"19543",2004,"BMW","325xi","Compact Cars",2.5,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"19544",2004,"BMW","330i","Compact Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"19545",2004,"BMW","330i","Compact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,25,20,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"19546",2004,"BMW","330i","Compact Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"19547",2004,"BMW","330xi","Compact Cars",3,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"19548",2004,"BMW","330xi","Compact Cars",3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,91,11,"BMW","bmw","bmw","Germany","Compact Cars"
"19598",2004,"Infiniti","G35","Compact Cars",3.5,"Manual 6-spd","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,20,92.5,11.5,"Infiniti","infiniti","infiniti","Japan","Compact Cars"
"19599",2004,"Infiniti","G35","Compact Cars",3.5,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,92.5,11.5,"Infiniti","infiniti","infiniti","Japan","Compact Cars"
"19600",2004,"Infiniti","G35","Compact Cars",3.5,"Automatic (S5)","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,23,19,92.5,11.5,"Infiniti","infiniti","infiniti","Japan","Compact Cars"
"19601",2004,"Infiniti","G35","Compact Cars",3.5,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,22,18,92.5,11.5,"Infiniti","infiniti","infiniti","Japan","Compact Cars"
"19602",2004,"Infiniti","G35","Compact Cars",3.5,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,92.5,11.5,"Infiniti","infiniti","infiniti","Japan","Compact Cars"
"19603",2004,"Infiniti","M45","Compact Cars",4.5,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,91,13,"Infiniti","infiniti","infiniti","Japan","Compact Cars"
"19604",2004,"Jaguar","X-Type","Compact Cars",2.5,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,90,16,"Jaguar","jaguar","jaguar","Britain","Compact Cars"
"19605",2004,"Jaguar","X-Type","Compact Cars",3,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,90,16,"Jaguar","jaguar","jaguar","Britain","Compact Cars"
"19612",2004,"Lexus","IS 300","Compact Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,18,89,13.5,"Lexus","lexus","lexus","Japan","Compact Cars"
"19613",2004,"Lexus","IS 300","Compact Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,89,13.5,"Lexus","lexus","lexus","Japan","Compact Cars"
"19619",2004,"Mercedes-Benz","C240","Compact Cars",2.6,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,89,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19620",2004,"Mercedes-Benz","C320 4matic Sedan","Compact Cars",3.2,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,89,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19621",2004,"Mercedes-Benz","C230 Kompressor","Compact Cars",1.8,"Automatic 5-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,20,28,23,89,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19622",2004,"Mercedes-Benz","C230 Kompressor","Compact Cars",1.8,"Manual 6-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,20,27,23,89,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19623",2004,"Mercedes-Benz","C230 Kompressor Sports Coupe","Compact Cars",1.8,"Automatic 5-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,20,28,23,85,16,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19624",2004,"Mercedes-Benz","C230 Kompressor Sports Coupe","Compact Cars",1.8,"Manual 6-spd","4","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,20,27,23,85,16,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19625",2004,"Mercedes-Benz","C240","Compact Cars",2.6,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,22,19,89,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19626",2004,"Mercedes-Benz","C240 4matic","Compact Cars",2.6,"Automatic 5-spd","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,23,19,89,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19627",2004,"Mercedes-Benz","C32 AMG","Compact Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,14,19,16,89,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19628",2004,"Mercedes-Benz","C320","Compact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,89,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19629",2004,"Mercedes-Benz","C320 Sports Coupe","Compact Cars",3.2,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,85,16,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19630",2004,"Mercedes-Benz","CL500","Compact Cars",5,"Automatic 7-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,TRUE,14,22,17,88,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19631",2004,"Mercedes-Benz","CL55 AMG","Compact Cars",5.4,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,TRUE,TRUE,13,19,15,88,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19632",2004,"Mercedes-Benz","CL600","Compact Cars",5.5,"Automatic 5-spd","12","Rear-Wheel Drive","Premium",TRUE,FALSE,TRUE,12,17,14,88,12,"Mercedes-Benz","mercedes-benz","mercedes-benz","Germany","Compact Cars"
"19710",2004,"Acura","3.5RL","Midsize Cars",3.5,"Automatic 4-spd","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,96,15,"Acura","acura","acura","Japan","Midsize Cars"
"19711",2004,"Acura","TL","Midsize Cars",3.2,"Manual 6-spd","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,28,21,98,12,"Acura","acura","acura","Japan","Midsize Cars"
"19712",2004,"Acura","TL","Midsize Cars",3.2,"Automatic (S5)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,26,21,98,12,"Acura","acura","acura","Japan","Midsize Cars"
"19713",2004,"Audi","A6","Midsize Cars",3,"Automatic (variable gear ratios)","6","Front-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,25,21,98,15,"Audi","audi","audi","Germany","Midsize Cars"
"19714",2004,"Audi","A6 quattro","Midsize Cars",2.7,"Manual 6-spd","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,16,23,19,98,15,"Audi","audi","audi","Germany","Midsize Cars"
"19715",2004,"Audi","A6 quattro","Midsize Cars",2.7,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",TRUE,FALSE,FALSE,16,23,19,98,15,"Audi","audi","audi","Germany","Midsize Cars"
"19716",2004,"Audi","A6 quattro","Midsize Cars",3,"Automatic (S5)","6","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,98,15,"Audi","audi","audi","Germany","Midsize Cars"
"19717",2004,"Audi","A6 quattro","Midsize Cars",4.2,"Automatic (S5)","8","4-Wheel or All-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,18,98,15,"Audi","audi","audi","Germany","Midsize Cars"
"19719",2004,"BMW","525i","Midsize Cars",2.5,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"19720",2004,"BMW","525i","Midsize Cars",2.5,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"19721",2004,"BMW","530i","Midsize Cars",3,"Manual 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"19722",2004,"BMW","530i","Midsize Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,18,27,21,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"19723",2004,"BMW","530i","Midsize Cars",3,"Automatic (S6)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,26,20,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"19724",2004,"BMW","545i","Midsize Cars",4.4,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,23,18,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"19725",2004,"BMW","545i","Midsize Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"19726",2004,"BMW","545i","Midsize Cars",4.4,"Automatic (S6)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,15,22,17,99,14,"BMW","bmw","bmw","Germany","Midsize Cars"
"19730",2004,"Cadillac","CTS","Midsize Cars",3.2,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,99,13,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"19731",2004,"Cadillac","CTS","Midsize Cars",3.2,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,19,99,13,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"19732",2004,"Cadillac","CTS","Midsize Cars",3.6,"Automatic 5-spd","6","Rear-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,25,19,99,13,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"19733",2004,"Cadillac","CTS-V","Midsize Cars",5.7,"Manual 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,14,23,17,99,13,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"19734",2004,"Cadillac","Seville","Midsize Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,104,15,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"19735",2004,"Cadillac","Seville","Midsize Cars",4.6,"Automatic 4-spd","8","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,16,24,19,104,15,"Cadillac","cadillac","cadillac","USA","Midsize Cars"
"19757",2004,"Infiniti","I35","Midsize Cars",3.5,"Automatic 4-spd","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,17,24,20,100,15,"Infiniti","infiniti","infiniti","Japan","Midsize Cars"
"19758",2004,"Infiniti","Q45","Midsize Cars",4.5,"Automatic (S5)","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,102,14,"Infiniti","infiniti","infiniti","Japan","Midsize Cars"
"19759",2004,"Jaguar","S-Type 3.0 Litre","Midsize Cars",3,"Automatic 6-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,98,12,"Jaguar","jaguar","jaguar","Britain","Midsize Cars"
"19760",2004,"Jaguar","S-Type 3.0 Litre","Midsize Cars",3,"Manual 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,24,19,98,12,"Jaguar","jaguar","jaguar","Britain","Midsize Cars"
"19761",2004,"Jaguar","S-Type 4.2 Litre","Midsize Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,25,19,98,12,"Jaguar","jaguar","jaguar","Britain","Midsize Cars"
"19762",2004,"Jaguar","S-Type R","Midsize Cars",4.2,"Automatic 6-spd","8","Rear-Wheel Drive","Premium",FALSE,TRUE,FALSE,15,22,18,98,12,"Jaguar","jaguar","jaguar","Britain","Midsize Cars"
"19769",2004,"Lexus","ES 330","Midsize Cars",3.3,"Automatic 5-spd","6","Front-Wheel Drive","Regular",FALSE,FALSE,FALSE,18,27,21,96,15,"Lexus","lexus","lexus","Japan","Midsize Cars"
"19770",2004,"Lexus","GS 300/GS 430","Midsize Cars",3,"Automatic (S5)","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,23,19,100,15,"Lexus","lexus","lexus","Japan","Midsize Cars"
"19771",2004,"Lexus","GS 300/GS 430","Midsize Cars",4.3,"Automatic 5-spd","8","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,16,22,18,100,15,"Lexus","lexus","lexus","Japan","Midsize Cars"
"19772",2004,"Lincoln","LS","Midsize Cars",3,"Automatic 5-spd","6","Rear-Wheel Drive","Premium",FALSE,FALSE,FALSE,17,24,20,104,13,"Lincoln","lincoln","lincoln","USA","Midsize Cars"
